HR,footGSR,handGSR,stress
80.97368421,15.99939474,7.745789474,0.447368421
70.10810811,16.33608108,7.738405405,0.540540541
72.57894737,17.52957895,8.044578947,0.868421053
68.15789474,17.43057895,7.918210526,0.868421053
71.84210526,16.77913158,8.109552632,0.868421053
71.4,16.59985,8.0548,0.875
59.48717949,17.65484615,8.359615385,0.871794872
82,17.02571795,8.546,0.641025641
73.26315789,14.84071053,8.318605263,0.026315789
77.58333333,14.32388889,8.138555556,0
69.5,13.71913889,7.708972222,0
65.11111111,12.97116667,7.272,0
68.97222222,12.65655556,6.962888889,0
76.97222222,12.37891667,6.723305556,0
75.69444444,11.88497222,6.420472222,0
75.05555556,11.46975,6.167,0
72.42105263,11.26526316,5.900631579,0
79.18421053,10.97623684,5.726236842,0
75.31578947,10.88528947,5.643578947,0
76.05263158,10.4905,5.452394737,0
76.36842105,10.13976316,5.258789474,0
70.84210526,9.817263158,5.075263158,0
73.23076923,9.700564103,4.908923077,0
77.46153846,10.45176923,4.843487179,0
76.29268293,12.08687805,4.91602439,0
73.48780488,13.65129268,5.001317073,0.073170732
70.7804878,16.06478049,5.422463415,0.43902439
79.05128205,17.09069231,5.865358974,0.794871795
77.58974359,17.26866667,6.129769231,0.871794872
66.525,16.42915,5.8719,0.875
82,15.74023077,5.691076923,0.307692308
88.68292683,15.50419512,5.614,0
73.7804878,15.92241463,5.821560976,0.341463415
73.97560976,16.34265854,5.989073171,0.731707317
78.92682927,15.90736585,5.947853659,0.317073171
73.63414634,15.3414878,5.812536585,0
83.31707317,16.23704878,6.400731707,0.292682927
81.04878049,16.91014634,7.33204878,0.609756098
80.65853659,15.56539024,6.915317073,0
89.85365854,15.98070732,8.952170732,0.097560976
87.92682927,16.24268293,8.925780488,0.658536585
107.5853659,16.12717073,8.81097561,0.463414634
73.05128205,16.20269231,9.687,0.307692308
85.38461538,16.27258974,9.687820513,0.282051282
72.51282051,16.69148718,9.745717949,0.769230769
75.87179487,16.34405128,9.129230769,0.666666667
71.8974359,15.88397436,8.643846154,0.384615385
92.35,16.411025,9.168525,0.45
81.73170732,20.07829268,11.5275122,1
93.31707317,19.30329268,11.03492683,1
96.95121951,19.58117073,11.62185366,1
83.70731707,20.68587805,12.66839024,0.951219512
84.92682927,20.89697561,12.07619512,0.87804878
89.90243902,20.40043902,11.59982927,1
89.31707317,19.79612195,11.54326829,1
89.14634146,20.12965854,11.88136585,1
80.73170732,20.48756098,11.69073171,1
83.36585366,21.4202439,12.32882927,1
87.36585366,22.17865854,12.4615122,1
94.04878049,20.72636585,11.54109756,1
103.6829268,19.96053659,11.38363415,1
88.09756098,19.13602439,10.85746341,1
80.43902439,18.51968293,10.83058537,1
82.3902439,19.42504878,11.39780488,1
84.58536585,20.32017073,12.28229268,1
75.97560976,18.88629268,11.13329268,1
77.17948718,17.55307692,10.70623077,1
79.625,17.49955,10.857125,1
77.26829268,17.8307561,11.24317073,0.87804878
79,17.69702439,11.33914634,1
76.68292683,17.20734146,11.18973171,1
79.97560976,18.28960976,11.89241463,1
80.53658537,18.14731707,11.59131707,1
78.56097561,18.28002439,11.44146341,1
78.7804878,19.5554878,12.33465854,1
70.73170732,18.08765854,11.30590244,1
134.4878049,17.45160976,10.87478049,1
84.82926829,18.26843902,11.08236585,1
84.43902439,18.59473171,11.35236585,1
84.41463415,18.95309756,11.79402439,1
90.48780488,18.46617073,11.63956098,1
103.4146341,18.84921951,12.27443902,1
96.35714286,19.57497619,12.46790476,1
80.62790698,17.936,10.7885814,1
81.18604651,17.79869767,10.67595349,1
79.34883721,18.707,11.94265116,1
88.30232558,18.34376744,11.83667442,1
91.79545455,18.38368182,12.30006818,1
89.11363636,17.77181818,11.52665909,1
78.70454545,17.52529545,11.02640909,1
78.04761905,17.6682381,11.0657619,1
87.53658537,18.12421951,11.79363415,1
83.17073171,17.06843902,11.09660976,1
79,16.48917073,10.51234146,0.804878049
78.65,16.414975,10.644825,0.825
75.33333333,15.81648718,10.086,0.256410256
76.23076923,15.87153846,10.0144359,0.435897436
77.2,16.711075,10.8506,0.575
88.25,18.504425,12.219925,0.975
91.41025641,18.88235897,12.01705128,1
79.38461538,17.59212821,10.85828205,1
72.25641026,16.86805128,10.32387179,0.846153846
115.8205128,18.06605128,11.23687179,0.769230769
76.1025641,17.72992308,11.54107692,1
75.73170732,16.6272439,11.05526829,0.780487805
83.07317073,17.49607317,11.70853659,0.87804878
83.75609756,17.90780488,11.82156098,0.87804878
81.92682927,17.78053659,12.24792683,0.87804878
77.26829268,16.96882927,11.84553659,0.87804878
76.48780488,16.81426829,12.02663415,0.87804878
74.29268293,16.8755122,12.0347561,0.87804878
75.87804878,16.42646341,11.95787805,0.780487805
81.85365854,16.61307317,12.20921951,0.365853659
92.51219512,21.60997561,15.79282927,0.975609756
115.4634146,22.58246341,15.20480488,1
91.3902439,20.26804878,13.30141463,1
112.5581395,19.15660465,12.93748837,1
86,18.76760976,12.36041463,1
96.80487805,20.32734146,13.21770732,1
93.63636364,20.25236364,13.02977273,1
91.97826087,19.21047826,12.17867391,1
92.76595745,18.73959574,11.98385106,1
107.3404255,20.21261702,13.57723404,0.893617021
100.9555556,21.01191111,13.94226667,0.888888889
87.4047619,19.1252381,12.61983333,0.880952381
81.53658537,18.7454878,11.95702439,0.87804878
73.675,17.89,11.6173,0.875
80.64102564,16.84874359,10.99205128,0.871794872
72.51282051,16.50984615,11.77353846,0.897435897
72.38461538,16.00917949,11.18223077,0.435897436
73.875,15.3978,10.8268,0.2
77.53658537,15.909,11.40214634,0.243902439
81.36585366,15.35958537,10.95992683,0.12195122
85.53658537,15.63529268,11.47021951,0
77.92682927,15.83485366,11.81863415,0.243902439
76.24390244,15.37012195,11.53629268,0.219512195
68.41463415,14.94053659,11.16431707,0.12195122
76.31707317,14.71263415,10.93621951,0.12195122
77.68292683,14.69541463,11.2177561,0.12195122
76,14.71258537,11.14246341,0
78.65853659,14.70729268,10.96468293,0
79.70731707,14.54231707,10.97365854,0
79.71428571,14.62240476,11.19228571,0
82.18181818,14.21093182,10.71334091,0
84.63636364,14.13522727,10.72768182,0
85.15909091,15.32327273,13.28172727,0.136363636
92.19047619,21.07102381,16.55502381,0.880952381
96.90243902,21.48197561,15.21173171,0.87804878
99.23809524,19.96042857,14.95278571,0.880952381
88.58536585,20.42202439,15.33792683,0.87804878
81.95238095,19.31642857,13.74785714,0.880952381
76.85365854,18.8722439,13.74209756,1
71.55813953,18.12609302,12.88630233,1
80.68181818,17.55745455,13.08402273,1
111.4545455,17.16165909,12.56422727,1
90.09090909,17.15925,12.7055,1
87.09090909,17.64486364,13.43438636,1
82.97777778,17.21868889,12.6304,0.933333333
93.65116279,16.9225814,12.53262791,0.930232558
97.90243902,17.13617073,13.11514634,1
84.34146341,17.35209756,12.73129268,1
87.48780488,16.627,12.29658537,0.731707317
82,16.86809756,13.11517073,1
88.53658537,17.04678049,13.42956098,1
89.07317073,17.8574878,13.27336585,1
108.8536585,18.48663415,14.12878049,1
104.0487805,18.79165854,13.85380488,1
99,19.04087805,14.81290244,1
90.82926829,19.8567561,14.19490244,1
88.58536585,18.29639024,12.58102439,1
80.17073171,17.66136585,13.00990244,1
78.6097561,17.50709756,12.51668293,0.87804878
73.07317073,16.41963415,11.58302439,0.853658537
73.84615385,15.84094872,11.07425641,0.230769231
91.87179487,15.14515385,10.54453846,0
71.20512821,14.8875641,10.89064103,0
72.87179487,14.68994872,10.5405641,0
82.53846154,14.07264103,10.21179487,0
83.55,14.3231,11.116075,0
80.36585366,15.03541463,12.15270732,0.048780488
81.56097561,14.37685366,11.4394878,0
81.63414634,14.06482927,11.764,0
87.43902439,13.73109756,11.40887805,0.097560976
78.53658537,14.09480488,12.60065854,0
82.7804878,16.73431707,16.28568293,0.707317073
84.29268293,16.46907317,14.18453659,0.609756098
76.46341463,15.41080488,12.71904878,0.12195122
81.34146341,14.84,12.41368293,0.12195122
84.56097561,15.16519512,13.94831707,0.12195122
78.29268293,15.40446341,13.60443902,0.12195122
82.75609756,14.68909756,12.36387805,0.12195122
79.48780488,14.585,12.55458537,0
87.04761905,15.3422381,14.15042857,0
94.77272727,17.61890909,16.85731818,0.659090909
94.28571429,19.82469048,16.11102381,0.880952381
86.16666667,19.5097619,15.15833333,0.880952381
81.88095238,19.52788095,13.97769048,0.880952381
82.68292683,17.93685366,14.17078049,0.87804878
79.80487805,18.09839024,14.18619512,0.87804878
77.2195122,17.785,14.36141463,0.87804878
77.63414634,17.46907317,13.26007317,0.87804878
79.97560976,17.20741463,12.79734146,0.87804878
80.8,17.683925,12.757775,0.875
74.87179487,16.16315385,11.92217949,0.487179487
78,15.67984615,12.11238462,0.102564103
71.8974359,16.59494872,13.0155641,0.615384615
82.425,16.497025,12.911975,0.875
76.26829268,15.89192683,12.2255122,0.317073171
83.6097561,16.2644878,13.31285366,0.609756098
80.24390244,16.30063415,13.00641463,0.609756098
78.17073171,16.59456098,13.43812195,0.634146341
89.04878049,17.617,15.33446341,0.731707317
95.6097561,17.85746341,14.40326829,0.87804878
72.7804878,16.55258537,12.39407317,0.756097561
73.275,16.76905,12.813525,0.85
73,16.89307692,12.70058974,0.871794872
76.20512821,16.78810256,12.96915385,0.871794872
76.53846154,15.93625641,11.93558974,0.384615385
84.15789474,15.33881579,12.34026316,0
86.86842105,15.21978947,12.48926316,0.105263158
82.44736842,15.33589474,12.59371053,0.157894737
90.87089744,15.00771795,11.59058824,0.128205128
94.48633333,14.81753846,12.04814706,0.128205128
77.02461538,15.13866667,13.27614706,0.128205128
88.12607692,15.15710256,13.06041176,0
102.7683333,15.09830769,12.84511765,0
83.56007317,16.38165854,15.55455556,0.56097561
129.4869268,17.08573171,14.91347222,0.87804878
98.82834146,16.80214634,15.43186111,0.87804878
88.60895122,16.47339024,13.41888889,0.56097561
89.58443902,18.42656098,12.73191667,0.87804878
73.89381579,17.08823684,12.98912121,0.605263158
90.4435,15.34925,11.76654839,0
71.94338889,14.82797222,10.95296774,0
133.2693784,14.50340541,10.36709375,0
120.6380556,13.80297222,9.831548387,0
81.49911111,13.32244444,9.706096774,0
83.22127778,12.85308333,9.428354839,0
76.22127778,12.3075,9.158677419,0
70.97045714,11.70368571,8.625266667,0
71.54194286,11.28302857,8.199866667,0
69.6848,10.91785714,7.764033333,0
74.74194286,10.58145714,7.371033333,0
74.19905714,10.25394286,7.019166667,0
79.91334286,9.9924,6.778,0
76.79882857,9.719285714,6.519933333,0
75.0276,9.5034,6.418666667,0
82.39882857,9.362257143,6.3985,0
76.08457143,9.131314286,6.1808,0
77.33244444,8.948416667,5.988322581,0
69.86016667,8.822138889,6.021032258,0
85.28865789,8.893921053,6.363151515,0
96.07810526,8.994184211,6.63630303,0
80.63065789,8.863868421,6.643515152,0
64.63076316,11.25328947,8.53030303,0
68.94655263,12.05521053,7.609606061,0
100.3412895,12.97778947,8.063454545,0
73.73592105,13.08068421,7.690848485,0
129.9202368,12.6965,7.199363636,0
82.28871053,13.64823684,9.177181818,0.131578947
88.02552632,14.73836842,10.301,0.131578947
80.36757895,14.38118421,11.3589697,0
79.31494737,14.19342105,12.48487879,0
82.236,13.70655263,11.25106061,0
86.31494737,13.42147368,11.88030303,0
75.815,13.51492105,12.26918182,0
85.33241667,13.36819444,12.21406452,0
80.55458333,13.09022222,11.99529032,0
104.4713333,12.79908333,12.15354839,0
100.8602222,12.51047222,12.22106452,0
69.24911111,12.82994444,13.84022581,0
116.7360526,13.18934211,15.46406061,0
79.51134146,16.04782927,16.85516667,0.512195122
80.18604651,8.808511628,10.5745814,0.76744186
79.175,4.739475,8.140775,0.35
74.53846154,4.966153846,8.175205128,0.461538462
69.23684211,4.339447368,6.677368421,0.052631579
69.07894737,3.828,5.813842105,0
66.60526316,3.463526316,5.396026316,0
64.91666667,3.199416667,5.059888889,0
66.19444444,3.124583333,5.22725,0
73.97222222,2.939527778,4.984722222,0
69.81081081,2.839621622,4.949972973,0
68.67567568,2.789243243,4.942621622,0
66.64864865,2.699054054,4.73627027,0
63.22222222,2.622638889,4.542138889,0
67.94444444,2.563944444,4.380055556,0
66.72222222,2.526027778,4.253694444,0
63.69444444,2.494666667,4.092972222,0
64.55555556,2.452166667,3.972805556,0
66.22222222,2.418277778,3.855916667,0
66.88888889,2.387888889,3.754027778,0
65.75675676,2.361918919,3.644459459,0
68.02631579,2.361526316,3.535131579,0
77.79487179,2.440820513,3.450897436,0
87.12820513,2.727358974,3.417666667,0
72.34210526,2.789157895,3.379052632,0
68.78947368,2.779210526,3.332552632,0
66.71052632,2.735552632,3.285473684,0
69.44444444,2.67475,3.281416667,0
67.48648649,2.632351351,3.233756757,0
65.05263158,2.591684211,3.186263158,0
68.05405405,2.543054054,3.164972973,0
67.60526316,2.511736842,3.127026316,0
67.5,2.482,3.100605263,0
65.63888889,2.4465,3.0955,0
64.44444444,2.423388889,3.077166667,0
64.11111111,2.39825,3.059027778,0
66.77777778,2.375666667,3.040111111,0
66.86111111,2.354277778,3.022,0
66.89473684,2.344763158,2.994342105,0
68.02702703,2.321351351,2.995162162,0
69.18421053,2.311210526,2.974894737,0
67.31578947,2.291947368,2.960552632,0
68.18421053,2.272105263,2.946763158,0
68.57894737,2.285026316,3.231289474,0
69.89473684,2.434921053,4.808736842,0
70.86842105,2.482526316,5.267684211,0.131578947
69.30769231,2.484128205,4.718641026,0.128205128
75.6097561,2.775195122,5.578634146,0.12195122
102.7272727,3.482022727,6.232295455,0.181818182
94.34090909,7.399136364,10.94359091,0.840909091
90.41463415,9.113780488,12.21090244,1
88.24390244,8.791439024,12.20029268,1
84.58536585,9.054634146,12.88456098,1
90.63414634,10.40204878,14.20619512,1
95.63414634,9.62795122,11.538,1
104.6341463,8.587487805,3.594170732,1
86.63414634,7.135609756,8.300634146,1
86.95121951,7.232878049,10.96395122,0.926829268
89.82926829,8.153170732,12.41353659,1
85.68292683,8.632292683,12.59712195,1
87.63414634,9.144829268,13.07256098,1
107.0243902,8.858829268,12.8365122,1
82.95121951,8.815804878,12.90426829,1
80.75609756,8.820682927,12.93046341,1
79.92682927,8.091341463,11.7925122,1
80.2195122,8.24195122,12.24939024,1
86.2195122,8.064268293,12.3637561,1
87.70731707,7.822170732,12.00265854,1
86.65853659,7.491170732,11.58609756,1
78.34146341,7.322756098,11.19265854,1
78.26829268,6.430414634,9.765804878,1
79.53658537,6.31102439,9.981731707,1
102.3414634,6.374512195,10.36763415,1
127.3902439,7.390536585,12.41431707,1
69.65853659,6.986560976,11.29231707,1
73.2195122,6.739512195,10.52036585,1
78.46341463,6.322219512,9.577902439,1
79.12195122,6.677560976,10.6114878,1
105.55,6.5881,10.771775,1
75.14634146,6.482073171,10.03743902,1
78.2195122,6.414658537,9.799365854,1
102.9268293,6.000243902,9.136682927,1
75.70731707,5.740097561,9.047853659,1
74.97560976,6.346585366,10.13653659,1
80.02439024,5.93802439,9.634243902,1
82.09756098,6.142146341,9.882146341,1
77.09756098,5.895926829,9.279926829,1
84.31707317,6.076853659,10.13182927,1
82.87804878,6.00995122,10.50814634,1
77.02439024,5.340243902,8.806121951,1
79.09756098,5.448317073,9.04295122,1
76.3902439,5.204829268,8.932536585,0.975609756
78.53658537,5.800926829,9.99297561,1
80.07317073,6.081780488,10.61960976,1
79.92682927,6.564536585,11.32431707,1
100.3658537,6.289,10.71378049,1
83.75609756,6.158707317,10.16834146,1
85.12195122,6.23397561,11.00592683,1
81.90243902,6.093292683,10.21568293,1
79.7804878,5.709243902,9.245073171,1
76.35,5.44095,8.75805,1
73,5.749871795,9.087230769,1
72.69230769,5.224205128,8.678,0.846153846
73.09756098,5.634707317,8.860536585,0.853658537
78.02439024,6.822219512,11.07192683,1
81.19512195,7.220219512,11.82256098,1
80.73170732,6.698804878,10.32517073,1
87.3902439,7.511463415,11.63104878,1
81.92682927,6.859219512,10.90707317,1
78.75609756,6.312926829,9.856414634,0.87804878
77.41463415,6.184365854,9.513902439,0.87804878
83.51219512,6.186439024,9.96595122,0.87804878
83.48780488,6.057682927,9.836170732,0.87804878
69.14634146,5.613560976,9.095341463,0.87804878
76.65853659,5.971902439,9.195292683,0.87804878
79.29268293,5.88002439,9.201463415,0.87804878
79.19512195,5.978414634,9.221829268,1
73.17948718,5.759358974,9.018051282,1
73.79487179,6.17425641,9.586923077,1
107.3589744,5.481205128,8.628512821,1
75.05,5.5547,8.664775,1
78.31707317,5.326097561,8.495902439,1
77.80487805,5.689439024,8.932512195,1
85.07317073,5.863097561,8.925390244,1
80.17073171,5.631243902,8.646097561,1
76.14634146,6.166121951,9.053487805,1
82.04878049,6.608365854,10.14302439,1
75,6.03704878,9.221682927,1
88.90243902,5.971585366,8.827512195,0.87804878
97.68292683,6.239414634,9.047170732,0.87804878
76.48780488,5.957121951,8.732536585,0.87804878
74.56097561,5.644512195,8.152195122,0.87804878
74.56097561,5.865878049,8.756536585,0.87804878
93.6097561,5.63004878,8.613756098,0.87804878
78.24390244,5.71195122,9.399487805,1
79.12195122,6.119756098,9.607878049,1
74.12195122,6.631195122,9.915170732,1
80.68292683,6.303,9.743829268,0.87804878
80.12195122,5.843414634,8.944926829,1
76.34146341,6.079,8.86197561,0.87804878
75.63414634,5.819585366,8.805268293,1
77.26829268,5.795146341,8.654268293,1
70.46341463,5.797439024,8.838853659,1
82.12195122,5.63997561,8.723,1
97.12195122,5.521341463,8.587829268,1
84.51219512,5.620219512,8.783365854,0.87804878
79.92682927,5.602487805,8.736707317,0.87804878
79.75609756,5.669097561,8.550390244,0.87804878
73.23076923,5.185051282,8.027769231,0.871794872
73.12820513,5.100307692,7.743179487,0.871794872
72.87179487,5.089641026,7.657076923,0.846153846
74.30769231,4.881435897,7.619641026,0.564102564
76.8974359,4.983230769,8.482410256,0.564102564
74.41025641,4.699871795,7.784,0.205128205
73.94871795,4.700102564,7.586384615,0.230769231
73.43589744,4.689,7.457076923,0.230769231
74.28205128,4.47725641,7.392205128,0
73.775,4.413,7.37725,0
78.23076923,4.960435897,8.507846154,0.58974359
90.64102564,5.762564103,9.631666667,1
74.64102564,6.029307692,9.475384615,1
75.74358974,5.763923077,8.853102564,1
103.8205128,5.463717949,8.632076923,1
78.87179487,5.052230769,7.984230769,0.794871795
72.69230769,4.806615385,7.652769231,0.358974359
74.84615385,4.786948718,7.836820513,0.358974359
72.15384615,4.755282051,8.049846154,0.205128205
85.51282051,4.579794872,7.720871795,0.179487179
72.92307692,4.437384615,7.253538462,0.179487179
72.04878049,4.71097561,7.198878049,0.390243902
79.41463415,5.183097561,7.819097561,0.853658537
82.85365854,5.378780488,8.733073171,1
83.97560976,5.437853659,8.92397561,1
78.07317073,5.673414634,8.760487805,1
81.41463415,5.777414634,9.04495122,1
81.73170732,5.137365854,8.098926829,0.951219512
71.70731707,4.879731707,7.747097561,0.512195122
77.34146341,4.845390244,8.223536585,0.43902439
79.85365854,4.638536585,7.822365854,0.195121951
76.63414634,4.726414634,7.692804878,0.365853659
74.26829268,5.141195122,7.70595122,0.780487805
77.17073171,4.734365854,7.324609756,0.243902439
77.07317073,4.57197561,7.116390244,0.12195122
74.29268293,4.369219512,6.912609756,0
75.90243902,4.160463415,6.912317073,0
74.04878049,4.953219512,7.577365854,0.365853659
82.65853659,5.528878049,7.93497561,0.87804878
80.73170732,5.202121951,8.181097561,0.87804878
89.87804878,5.371707317,8.400097561,0.87804878
78.02439024,5.675268293,9.005902439,0.87804878
86.97560976,5.268707317,8.973219512,1
78.36585366,4.92402439,8.25495122,0.658536585
75.43902439,5.088195122,8.76802439,0.804878049
77.92682927,5.108439024,8.378097561,0.853658537
74.17073171,5.029512195,8.337512195,0.609756098
77.97560976,4.719219512,8.14004878,0.12195122
79.56097561,4.578902439,7.745536585,0.12195122
77.63414634,4.310219512,7.491829268,0.12195122
76.68292683,4.180829268,7.19995122,0.12195122
76.41463415,4.390585366,7.448073171,0
78.09756098,4.46097561,7.738073171,0.097560976
76.34146341,4.569390244,7.934512195,0
76.73170732,4.395731707,7.401439024,0
76.58974359,4.385717949,7.233846154,0
73.07317073,4.190097561,7.028317073,0
72.95121951,5.428073171,8.999463415,0.268292683
98.73170732,8.34302439,14.44285366,0.87804878
103.3170732,9.106585366,15.92734146,0.87804878
96.76190476,7.161452381,12.6005,0.880952381
84,5.971536585,10.38468293,0.87804878
73.73170732,5.240097561,8.547414634,0.87804878
75.6097561,6.019853659,10.20687805,0.87804878
80.31707317,6.680097561,11.59721951,0.87804878
76.75609756,6.876073171,11.86919512,0.87804878
74.80487805,6.689707317,10.94670732,0.87804878
77.17073171,5.940341463,9.718560976,0.87804878
82.43902439,5.333634146,8.560560976,0.87804878
76.48780488,5.648609756,9.515414634,0.87804878
73.63414634,5.90095122,9.907731707,0.87804878
74.07317073,5.955390244,10.0364878,0.87804878
76.02439024,5.729219512,9.468268293,0.87804878
75.92682927,5.396512195,9.147853659,0.87804878
72.43902439,5.151341463,8.410292683,0.87804878
76.31707317,5.129926829,8.409341463,0.87804878
83.3902439,5.118,8.771658537,0.87804878
88.85365854,4.999243902,8.62302439,0.87804878
82.3902439,4.784195122,8.312585366,0.512195122
87.51219512,4.690073171,8.209097561,0.341463415
74.55,4.2471,7.462025,0
72.1785641,3.931820513,5.336382353,0.128205128
66.73581579,3.684394737,4.878424242,0.131578947
66.21521622,3.486486486,4.54990625,0.135135135
73.74802778,3.289861111,4.297870968,0
63.48554054,3.142243243,4.1075625,0
66.02544737,3.014473684,3.95,0
66.63073684,2.920315789,3.808393939,0
69.81484211,2.838052632,3.683212121,0
68.20971053,2.747947368,3.57369697,0
67.20965789,2.671631579,3.485787879,0
63.99913158,2.604578947,3.411363636,0
65.44647368,2.541578947,3.346727273,0
65.26231579,2.500526316,3.303575758,0
65.76228947,2.455973684,3.26430303,0
63.97138889,2.40175,3.224032258,0
65.89102703,2.367756757,3.18303125,0
63.84126316,2.333842105,3.144424242,0
68.73578947,2.297184211,3.122757576,0
69.23592105,2.277315789,3.104666667,0
69.07810526,2.249157895,3.077484848,0
67.23594737,2.219605263,3.050121212,0
64.07810526,2.191394737,3.020939394,0
64.27683333,2.155833333,2.993096774,0
63.5667027,2.140540541,2.963625,0
65.8675,2.129052632,2.94369697,0
72.512,2.160153846,2.953705882,0
75.05025641,2.200333333,2.962970588,0
68.717,2.235589744,2.978323529,0
67.86755263,2.218763158,2.981242424,0
64.4465,2.209210526,2.987363636,0
64.23597368,2.192026316,2.966666667,0
65.66566667,2.162916667,2.955064516,0
64.36022222,2.143888889,2.939193548,0
63.94358333,2.125861111,2.915612903,0
62.05469444,2.106861111,2.893193548,0
59.88808333,2.085694444,2.871096774,0
60.77691667,2.065611111,2.851225806,0
61.11033333,2.045,2.837064516,0
61.77697222,2.025138889,2.824451613,0
61.16583333,2.006138889,2.816032258,0
61.55466667,1.988666667,2.802967742,0
63.38791667,1.972555556,2.78516129,0
64.45840541,1.962810811,2.76865625,0
67.43507692,1.966948718,2.759382353,0
83.93109091,2.347977273,2.809,0
85,5.064170213,9.783851064,0.382978723
81.11363636,7.926931818,17.66604545,0.886363636
83.68181818,7.744022727,17.3345,0.886363636
82.86363636,8.229113636,17.96229545,0.886363636
89.04545455,12.02663636,23.48386364,0.886363636
86.47727273,12.78938636,23.75552273,0.886363636
81.09302326,11.06630233,20.60795349,0.88372093
74.26829268,10.08804878,19.0082439,0.87804878
77.17073171,9.390756098,18.33443902,0.87804878
79.2195122,9.184707317,17.97634146,0.87804878
80.41463415,8.929902439,17.52180488,0.87804878
78.95121951,8.480170732,17.07685366,0.87804878
78.95238095,8.219261905,16.8022381,0.880952381
80.36363636,8.338363636,16.98084091,0.886363636
82.81395349,8.645,17.78802326,0.88372093
81.09756098,8.990292683,18.3245122,0.87804878
75.68292683,8.388780488,17.43785366,0.87804878
76.19512195,7.905439024,16.41636585,0.87804878
81.23255814,7.828372093,16.39795349,0.88372093
86.38636364,8.603818182,17.17643182,0.886363636
82.86363636,8.706863636,17.64563636,0.886363636
85.11627907,8.694162791,17.54495349,0.88372093
80.09756098,7.992756098,16.87509756,0.87804878
77.12195122,8.085682927,16.79968293,0.87804878
84.13953488,7.810302326,16.55646512,0.88372093
85.38636364,7.648181818,16.41427273,0.886363636
82.95454545,7.776840909,16.74759091,0.886363636
80.60465116,7.562372093,16.68586047,0.88372093
80.80952381,7.851642857,17.74185714,0.880952381
83.04545455,7.772659091,17.35036364,0.886363636
83.31818182,7.543340909,17.45368182,0.886363636
88.45454545,7.949431818,17.86063636,0.886363636
93.70454545,7.959477273,17.72638636,0.886363636
83.56818182,7.651068182,16.84286364,0.886363636
82.43181818,7.481340909,16.85422727,0.886363636
84.43181818,7.440954545,18.31163636,0.477272727
83.04545455,7.363704545,17.50361364,0.204545455
80.72727273,7.441340909,18.10795455,0.113636364
88.70454545,7.552045455,18.41668182,0.227272727
84.88636364,7.317227273,17.90977273,0.113636364
86.29545455,7.069522727,17.46129545,0.113636364
95.04545455,7.354772727,18.30820455,0.522727273
88.56818182,7.416909091,18.54820455,0.272727273
80.97727273,7.060931818,17.88172727,0.113636364
77.54545455,7.030340909,17.66311364,0.113636364
88.47727273,8.380318182,19.70711364,0.545454545
87.04545455,8.779931818,19.25859091,0.886363636
90.04545455,8.088159091,18.72393182,1
85.76086957,8.598434783,19.31632609,1
96.5106383,11.89782979,24.28906383,1
112.212766,13.38965957,27.00376596,1
114.893617,13.452,26.02561702,1
121.106383,12.70291489,23.96904255,1
139.1276596,13.3476383,24.24223404,1
120.6808511,13.90478723,24.08265957,1
120.2962963,13.22072222,22.77266667,1
124.7592593,13.67762963,23.12768519,1
116.6481481,12.58438889,21.46381481,1
111.2962963,10.80712963,19.77090741,1
112.0925926,11.66583333,21.10716667,1
114.3333333,13.08155556,21.62951852,1
110.5,11.4374,20.49116,1
106.52,11.26154,20.16692,1
110.94,11.947,20.22968,1
103.36,12.57494,20.26354,1
95.5106383,13.34489362,20.51278723,1
96.19148936,12.3882766,19.44251064,1
105.12,12.01446,19.2353,1
107.28,12.68424,19.69408,1
110.06,13.64434,20.03436,1
102.32,12.35262,18.83194,1
100.18,12.10508,18.71588,1
98.10638298,12.59806383,18.62306383,1
84.76595745,10.54448936,17.39508511,1
87.74468085,10.99485106,18.16934043,1
103.3617021,12.17359574,18.10208511,1
103.7,12.03978,18.80534,1
101.94,11.3591,18.57166,1
102.06,11.47364,18.42222,1
108.02,11.4558,18.21046,1
105.38,12.7693,18.92834,1
103.58,12.37312,18.40054,1
99.36,11.908,18.26738,1
93.02,10.98102,17.4052,1
117.92,11.31432,17.78132,1
100.28,11.51658,17.68424,0.9
105.5,11.0741,17.43596,0.9
107.58,12.15568,18.52102,0.9
102.5,11.58744,18.17906,0.9
94.31914894,10.91406383,18.18412766,0.893617021
95.85106383,10.61623404,17.87234043,0.893617021
99.64,11.0559,18.64016,1
111.96,10.954,18.26498,1
116.66,10.49318,17.71724,1
104.18,10.25896,17.86814,1
100.16,9.5581,17.49204,1
98.95744681,8.634212766,16.79593617,1
90.5106383,7.99,16.34742553,0.936170213
90.68085106,7.347255319,15.84906383,0.29787234
89.93617021,6.925680851,15.41397872,0.106382979
96.78723404,6.70187234,15.17025532,0.021276596
95.87234043,7.326595745,15.66021277,0.361702128
94.42553191,7.707446809,15.81874468,0.744680851
90.51111111,7.649133333,16.21855556,0.533333333
95.65909091,6.752590909,15.53886364,0
80.97674419,6.698767442,16.27074419,0.11627907
80.36363636,6.364386364,15.84727273,0.113636364
82.75,6.160818182,15.48377273,0.045454545
86.34090909,6.058977273,15.40068182,0
81.61363636,5.900386364,15.28211364,0.045454545
84.73333333,6.083288889,15.76771111,0.111111111
90.93617021,6.164978723,16.0812766,0.106382979
85.34042553,6.123574468,16.26170213,0.106382979
99.27083333,6.4415625,16.34260417,0.125
